time,obs,obs_id,id
21,5.29720469741325,1,10
21.5,5.25721943173291,1,10
22,5.06634985452607,1,10
22.5,5.16519556186527,1,10
23,5.30378420081111,1,10
23.5,5.40214300557593,1,10
24,5.3873930191368,1,10
24.5,5.20739179250412,1,10
25,4.86822706063887,1,10
25.5,4.99975418196798,1,10
26,4.78989688880142,1,10
26.5,5.11578346253408,1,10
27,4.91793296720865,1,10
27.5,4.93834015250365,1,10
28,5.07192745224006,1,10
28.5,4.89752090814441,1,10
29,4.8510215057098,1,10
29.5,4.68185494877189,1,10
30,4.70367082042594,1,10
0,1.90925086221223,1,11
0.5,5.45936760557101,1,11
1,5.84760137127541,1,11
1.5,6.12470765357032,1,11
2,5.96432392204346,1,11
2.5,6.62250164062435,1,11
3,6.19617442710178,1,11
3.5,6.4607081888695,1,11
4,6.38974176324892,1,11
4.5,6.65644487038667,1,11
5,6.38977603618175,1,11
5.5,6.89049205122709,1,11
6,6.9056357681294,1,11
6.5,6.57367168560244,1,11
7,6.41483065915508,1,11
7.5,6.8655137860487,1,11
8,6.54711537506234,1,11
8.5,6.64383936765349,1,11
9,6.46113841605498,1,11
9.5,6.58875860315132,1,11
10,6.50820539685585,1,11
10.5,6.40114426086553,1,11
11,6.64971197318211,1,11
11.5,6.50228276645482,1,11
12,6.36875949650055,1,11
12.5,6.3923917670605,1,11
13,6.30556451791814,1,11
13.5,6.19870055971169,1,11
14,6.3805287401851,1,11
14.5,6.54408368723742,1,11
15,6.54671029433703,1,11
15.5,6.1164058719382,1,11
16,6.14068934887725,1,11
16.5,6.42403523126484,1,11
17,6.54347287774792,1,11
17.5,6.32698156449603,1,11
18,5.81686367118936,1,11
18.5,6.24196189176887,1,11
19,6.19334221963596,1,11
19.5,6.15089098921834,1,11
20,5.56406152450203,1,11
20.5,6.26449923029837,1,11
21,6.00046553213289,1,11
21.5,5.91225773362588,1,11
22,5.87691280218164,1,11
22.5,6.02647484680705,1,11
23,6.29588123595603,1,11
23.5,6.11132730947178,1,11
24,5.96175656721537,1,11
24.5,5.86437589479374,1,11
25,6.09143877670822,1,11
25.5,6.18030939930146,1,11
26,5.86048513302606,1,11
26.5,5.69029310960055,1,11
27,5.81235618485332,1,11
27.5,6.2857579716946,1,11
28,5.77172412999115,1,11
28.5,6.05056130153772,1,11
29,5.67981157930392,1,11
29.5,6.10732009077259,1,11
30,5.89405881600078,1,11
0,2.02912037594364,1,12
0.5,5.82043295165664,1,12
1,6.21974008188877,1,12
1.5,6.23744738870573,1,12
2,6.67674864682895,1,12
2.5,6.55351249329765,1,12
3,6.5949764805128,1,12
3.5,6.51845846628384,1,12
4,6.57083414312142,1,12
4.5,6.28779890640437,1,12
5,6.71910194607709,1,12
5.5,6.40903334633058,1,12
6,6.88039338318282,1,12
6.5,6.87945899596515,1,12
7,6.56217503163423,1,12
7.5,6.45987176260987,1,12
8,6.48689749158441,1,12
8.5,6.21478473491477,1,12
9,6.12567033842975,1,12
9.5,6.44222147222643,1,12
10,6.12650775905491,1,12
10.5,6.39208288747201,1,12
11,6.37870235261668,1,12
11.5,6.60864421057532,1,12
12,6.09485400577459,1,12
12.5,6.35135344011827,1,12
13,6.44611732927896,1,12
13.5,5.90792290427672,1,12
14,6.2771427164422,1,12
14.5,6.13735712046302,1,12
15,6.62824141935637,1,12
15.5,6.17369048754387,1,12
16,5.80931996697687,1,12
16.5,6.21933992457216,1,12
17,6.20922265144488,1,12
17.5,5.82533140476698,1,12
18,6.10523271898039,1,12
18.5,5.56448983177188,1,12
19,5.949504821804,1,12
19.5,5.83722464641896,1,12
20,5.77341246566382,1,12
20.5,6.07595034898472,1,12
21,5.73172807165846,1,12
21.5,5.73983399540952,1,12
22,5.58633594056366,1,12
22.5,5.82418538093802,1,12
23,6.08609159684712,1,12
23.5,5.81514246727465,1,12
24,5.8085247054596,1,12
24.5,5.75147377773962,1,12
25,5.41178771155423,1,12
25.5,6.09514069434689,1,12
26,5.69971782093257,1,12
26.5,5.61939261631604,1,12
27,5.49256173170862,1,12
27.5,5.37178476611803,1,12
28,5.62226938705239,1,12
28.5,5.87170225433564,1,12
29,5.29870204599455,1,12
29.5,5.60739893834172,1,12
30,5.6800911103088,1,12
0,2.06258994194475,1,13
0.5,5.48332338398593,1,13
1,6.23452309471164,1,13
1.5,6.17620277204647,1,13
2,6.82043736004515,1,13
2.5,7.19094041584995,1,13
3,7.1951260299251,1,13
3.5,7.33053981988629,1,13
4,7.27192031791164,1,13
4.5,7.38975034581453,1,13
5,7.05183097458558,1,13
5.5,7.23321854213889,1,13
6,6.87710318344709,1,13
6.5,7.46657791565629,1,13
7,7.12779946420868,1,13
7.5,7.51349272286672,1,13
8,7.09009850063638,1,13
8.5,7.43288231439249,1,13
9,7.14628598400503,1,13
9.5,7.05368183094865,1,13
10,7.34091667221627,1,13
10.5,6.74995494123832,1,13
11,7.18702080276967,1,13
11.5,7.37411865404593,1,13
12,7.07156594373432,1,13
12.5,7.28097951304298,1,13
13,7.22622606438459,1,13
13.5,6.94091698854303,1,13
14,6.73166563815641,1,13
14.5,7.1238120174985,1,13
15,6.86885013454843,1,13
15.5,7.10001992480275,1,13
16,6.77897971366579,1,13
16.5,6.72022946413983,1,13
17,6.93146892772298,1,13
17.5,6.80781142976153,1,13
18,6.61877126045976,1,13
18.5,6.90868861610093,1,13
19,6.53505548922225,1,13
19.5,7.05781848428531,1,13
20,6.62525643868536,1,13
20.5,6.43373194711802,1,13
21,6.40911136068828,1,13
21.5,6.6209896361348,1,13
22,6.64990828443637,1,13
22.5,6.62034084968726,1,13
23,6.53581607238307,1,13
23.5,6.34457743876512,1,13
24,6.50598512716686,1,13
24.5,6.72891870790839,1,13
25,6.76045268437832,1,13
25.5,6.50363759290839,1,13
26,6.39420237643403,1,13
26.5,6.46706931314303,1,13
27,6.33039525217337,1,13
27.5,6.28145588131767,1,13
28,5.72821105371121,1,13
28.5,6.33627528666009,1,13
29,6.46345262922936,1,13
29.5,6.43226899327159,1,13
30,6.2501292663619,1,13
0,2.19592286705911,1,14
0.5,5.8830538985799,1,14
1,6.55564795612305,1,14
1.5,6.23484195893335,1,14
2,6.34794448110457,1,14
2.5,7.15200908460694,1,14
